SubjectID,Gender,Timestamp,ADL,YMean,YStd,YMin,YMax,YLength,XMean,XStd,XMin,XMax,XLength,ZMean,ZStd,ZMin,ZMax,ZLength
f1,Female,20111205094547,Standup_chair,41.34095238095238,4.0114267901541245,20,53,525,22.04,11.448037266357426,8,40,525,39.15238095238095,7.628268230108069,27,52,525
f1,Female,20111205094634,Sitdown_chair,40.482439926062845,2.811050673251586,34,52,541,27.54898336414048,12.160040200107947,10,40,541,43.438077634011094,8.554311843303378,27,56,541
f1,Female,20111205094817,Standup_chair,42.07707910750507,3.591733676184795,33,52,493,23.74239350912779,12.08020991105876,9,40,493,39.54766734279919,7.763806194182184,26,52,493
f1,Female,20111205094848,Sitdown_chair,39.79891304347826,3.6003025778146127,31,63,368,26.608695652173914,7.742386991890044,11,54,368,46.942934782608695,8.168158025682407,29,62,368
f1,Female,20111205095023,Standup_chair,40.5,3.4372382433536717,26,56,446,19.316143497757846,10.924914703270876,0,48,446,38.26905829596413,6.3796926776893015,30,54,446
f1,Female,20111205095054,Sitdown_chair,47.6463768115942,6.385955646885571,33,59,690,24.42608695652174,9.54134920269729,11,44,690,35.19275362318841,3.4077866457717287,21,55,690
f1,Female,20111205095258,Standup_chair,39.90992647058823,3.65969194253953,11,53,544,21.78676470588235,9.79920550636391,1,37,544,41.94117647058823,8.495488744039879,25,53,544
f1,Female,20111205095332,Sitdown_chair,47.85064935064935,5.6707750248269795,28,62,462,29.584415584415584,10.005660848087862,5,54,462,39.5974025974026,4.190971828318978,27,61,462
f1,Female,20111205095536,Standup_chair,41.099624060150376,3.628647246245814,26,52,532,22.539473684210527,12.221756021528861,8,40,532,39.42669172932331,7.373304136782294,19,57,532
f1,Female,20111205095823,Sitdown_chair,39.793322734499206,2.7272895353025493,18,57,629,22.206677265500794,11.921260510466814,4,42,629,40.37837837837838,8.339716382508353,21,63,629
f1,Female,20120607104808,Climb_stairs,38.100558659217874,3.4309433449191755,32,59,358,14.578212290502794,7.693591144212324,0,37,358,35.270949720670394,5.399636328944746,28,54,358
f1,Female,20120607104824,Climb_stairs,37.291404612159326,2.885960932152642,30,56,477,14.180293501048219,6.831479095800941,0,37,477,35.310272536687634,5.122466511443674,25,54,477
f1,Female,20120607104917,Climb_stairs,37.44125326370757,2.750739166930454,31,54,383,13.890339425587467,6.672871203156312,0,35,383,35.43080939947781,5.14448732787998,28,55,383
f1,Female,20120607104935,Climb_stairs,37.66888888888889,3.040800666907881,30,53,450,14.962222222222222,8.044469635095455,0,38,450,36.12888888888889,5.75763740762595,28,54,450
f1,Female,20120607105009,Walk,37.21016949152543,2.7350805646675087,30,62,885,14.523163841807909,7.894437524291105,0,36,885,36.23389830508474,5.479557138821559,29,55,885
f1,Female,20120607105042,Walk,36.674465920651066,2.6503331640487264,29,60,983,14.320447609359105,8.055817179579389,2,51,983,35.42726347914547,4.466730299787262,30,54,983
f1,Female,20120607105214,Walk,37.35351351351351,3.3341018185164746,28,53,925,14.572972972972973,7.827573939025665,1,40,925,35.98054054054054,5.268509910515171,24,53,925
f1,Female,20120607105246,Walk,37.2146017699115,3.021218293028091,27,59,904,13.868362831858407,7.084315430085465,1,38,904,35.506637168141594,4.416063521823822,30,54,904
f1,Female,20120607105334,Climb_stairs,38.819148936170215,3.9657541116109143,30,52,376,17.70212765957447,9.868014092392631,0,38,376,37.348404255319146,7.737589468312593,24,54,376
f1,Female,20120607105353,Climb_stairs,35.78901098901099,4.117156822035771,27,53,455,14.10989010989011,7.670600877982589,0,39,455,35.33626373626374,4.90112628617353,27,53,455
f1,Female,20120607105412,Climb_stairs,37.0230179028133,3.920620319467585,29,55,391,16.10230179028133,9.1258870911817,0,37,391,36.808184143222505,6.5704493486311435,25,53,391
f1,Female,20120607105429,Climb_stairs,36.609756097560975,3.0424102554720505,28,52,451,15.882483370288249,9.363139504179292,0,38,451,36.991130820399114,6.441525789452467,29,53,451
f1,Female,20120607105533,Walk,36.659036144578316,2.3154453932273134,30,49,830,13.842168674698796,7.094938145010609,2,37,830,36.25060240963855,4.792922342619643,30,53,830
f1,Female,20120607105712,Walk,37.287150837988825,2.6862817949991817,29,54,895,14.041340782122905,7.6129430579391855,0,38,895,35.91843575418994,4.461749665586622,30,51,895
f1,Female,20120607105745,Walk,37.233552631578945,2.386674792182094,27,49,912,14.020833333333334,6.891873399412594,2,36,912,36.2171052631579,4.927020991268727,28,54,912
f2,Female,20110324160810,Drink_glass,41.014409221902014,4.921619157030665,32,48,347,35.45244956772334,4.211176094380606,28,43,347,49.414985590778095,1.8733312997841967,46,54,347
f2,Female,20110324160829,Drink_glass,38.605947955390334,7.097989646874101,28,53,269,38.014869888475836,5.116530322296352,28,44,269,48.87360594795539,1.679221792741567,45,53,269
f2,Female,20110324160919,Standup_chair,37.9,1.8992269998675722,34,42,270,24.503703703703703,4.401544294851543,18,31,270,49.62592592592593,1.4288822659017524,47,52,270
f2,Female,20110324160929,Sitdown_chair,35.875,2.1639752643511474,31,57,200,26.235,5.114741233869722,18,48,200,50.6,2.8549524985267656,33,58,200
f2,Female,20110324161036,Comb_hair,38.359094457455114,9.756280691398336,0,55,1281,41.01873536299766,5.590697515690138,25,61,1281,46.0655737704918,4.0162260545581185,35,62,1281
f2,Female,20120326045307,Drink_glass,33.78868552412646,7.62300936437005,20,49,601,40.232945091514146,6.585006667572933,28,47,601,48.67221297836939,1.9435474253449025,45,62,601
f2,Female,20120326045359,Pour_water,35.83802816901409,7.41410800531654,18,48,426,32.98122065727699,3.0547358662202266,27,41,426,51.07981220657277,1.7751794507309886,47,57,426
f2,Female,20120326045430,Standup_chair,44.43648208469055,2.2575301738379827,40,50,307,30.762214983713356,6.047643546327346,20,40,307,47.697068403908794,1.4850313717374275,43,51,307
f2,Female,20120326045457,Sitdown_chair,39.27935222672065,2.0950238141692075,32,57,247,28.74089068825911,4.433527566523564,20,34,247,50.663967611336034,2.5061787968036424,33,59,247
f2,Female,20120326045540,Pour_water,37.98866855524079,6.17729407934195,24,49,353,33.26912181303116,4.565008161075694,25,43,353,50.6628895184136,1.801895981172011,44,56,353
f2,Female,20120326045611,Drink_glass,31.960416666666667,9.373289451927603,16,48,480,34.55,4.5307577930784175,26,41,480,49.985416666666666,2.454129457014954,44,58,480
f2,Female,20120326045813,Standup_chair,36.31521739130435,1.1932782757925053,33,40,276,23.402173913043477,5.811073659410864,16,32,276,49.28623188405797,2.746493752311993,45,54,276
f2,Female,20120326045833,Sitdown_chair,36.78947368421053,1.5526696542403702,32,41,247,26.291497975708502,5.180879538031894,18,32,247,50.60323886639676,2.530398446168036,46,54,247
f2,Female,20120529164217,Drink_glass,34.99203187250996,7.7323883788604375,18,49,753,34.232403718459494,5.177222175435007,28,45,753,50.61752988047809,2.5473830453540844,44,55,753
f2,Female,20120529164305,Standup_chair,36.43037974683544,1.271754636450994,33,39,316,24.126582278481013,4.47246841005312,17,32,316,50.05696202531646,1.7502604645569948,46,53,316
f2,Female,20120529164341,Pour_water,35.183673469387756,8.327335598819612,18,54,490,31.220408163265308,3.721983528611366,22,57,490,50.64489795918367,3.1623462869594006,34,63,490
f2,Female,20120529164412,Drink_glass,36.32440476190476,5.350498919854413,24,48,672,37.333333333333336,7.226517377193618,28,57,672,50.211309523809526,2.2910419887826223,39,56,672
f2,Female,20120529164530,Walk,38.93333333333333,2.151293183367107,35,49,450,28.764444444444443,2.2588756447447866,21,33,450,51.586666666666666,1.8989623236017734,46,60,450
f2,Female,20120529164602,Walk,38.95164835164835,2.410026899394829,30,47,455,22.116483516483516,6.557913196480194,6,40,455,47.35164835164835,4.322295508914151,36,56,455
f2,Female,20120529164710,Standup_chair,35.422413793103445,2.6717139165548693,26,39,348,27.841954022988507,2.7364059977685313,23,37,348,51.97701149425287,1.5538518579353857,47,58,348
f2,Female,20120529164807,Drink_glass,34.01670644391408,9.113700063061982,15,50,419,34.09546539379475,5.251151932008248,25,44,419,50.07398568019093,3.27769993310383,41,63,419
f2,Female,20120529164900,Pour_water,34.248936170212765,6.530537495076125,21,45,470,30.046808510638296,5.7660446792035325,2,39,470,50.96170212765958,3.162045247244944,32,60,470
f2,Female,20120529165103,Walk,42.4622144112478,2.3644363328828955,38,48,569,26.251318101933215,6.124451902959251,13,37,569,47.878734622144115,3.745568435236784,40,55,569
f2,Female,20120529165140,Walk,42.284574468085104,2.51425298749081,36,49,376,19.14627659574468,3.2053932830919196,10,29,376,44.36436170212766,2.4868091720427397,40,53,376
f2,Female,20120529165312,Climb_stairs,35.909270216962526,2.558341556887987,26,42,507,12.32938856015779,2.696063632700177,0,18,507,34.218934911242606,2.768647957318771,25,41,507
f2,Female,20120529165438,Climb_stairs,37.14303482587065,2.5227608951855753,29,43,804,12.458955223880597,2.929993799352511,0,20,804,33.58955223880597,2.2963917331949975,28,38,804
f2,Female,20120530195042,Pour_water,35.274698795180726,7.63235617081876,17,49,415,33.77590361445783,4.493731284829185,26,51,415,50.86987951807229,2.443058535852842,44,62,415
f2,Female,20120530195149,Drink_glass,34.84957264957265,6.839746149204075,21,47,585,34.702564102564104,4.268041110506017,28,43,585,51.31965811965812,1.3378217393230056,47,54,585
f2,Female,20120530195229,Pour_water,26.852564102564102,10.94524794072047,11,47,624,30.108974358974358,4.322955587764894,23,41,624,47.19871794871795,6.464045388445445,35,58,624
f2,Female,20120530195319,Drink_glass,34.224489795918366,6.1697162727979205,24,47,441,37.73696145124717,6.21133266485627,28,46,441,50.55102040816327,1.6848941434352993,47,54,441
f2,Female,20120530195349,Drink_glass,33.57238307349666,8.521231041350186,15,45,449,34.7728285077951,4.347317653027943,28,43,449,50.59688195991091,2.4595094398469763,44,54,449
f2,Female,20120530195424,Pour_water,36.93314763231198,5.0179553424603,25,48,359,32.713091922005574,3.731733338464023,26,41,359,51.68802228412256,1.7521403477989033,45,57,359
f2,Female,20120530195448,Drink_glass,36.5131195335277,8.026178147522259,20,47,686,35.201166180758015,3.6126782161592437,29,43,686,50.65743440233236,1.1729911136171558,47,54,686
f2,Female,20120612183937,Getup_bed,31.878600823045268,6.995409017106707,21,41,486,30.374485596707817,8.357951164788416,7,50,486,49.94238683127572,2.3726912082360236,39,56,486
f2,Female,20120612184026,Getup_bed,27.583586626139816,9.571003800686658,0,43,658,21.940729483282674,7.8292944459790705,8,42,658,43.26139817629179,6.09126923585054,26,55,658
f2,Female,20120612184140,Getup_bed,32.539651837524175,9.459874167154284,16,50,517,23.1431334622824,6.622636791291109,11,37,517,46.456479690522244,3.1580679235509206,37,55,517
f2,Female,20120612184244,Getup_bed,34.881147540983605,6.879291687515808,25,50,488,22.4672131147541,7.203905427494702,9,38,488,46.52049180327869,4.918597127662,36,58,488
f2,Female,20120612184326,Getup_bed,36.321357285429144,6.757701011001589,22,52,501,28.323353293413174,12.516678214803402,9,51,501,45.94011976047904,4.892484766008837,37,58,501
f2,Female,20120612184404,Getup_bed,35.858072916666664,6.066507745759231,16,47,768,26.817708333333332,10.851641418187688,9,53,768,47.04296875,4.82626209165845,36,55,768
f2,Female,20120612184453,Getup_bed,36.83022774327122,6.210030481304475,19,49,483,26.65631469979296,12.41643839460345,10,56,483,45.418219461697724,5.172846369427105,33,55,483
f3,Female,20110408173245,Standup_chair,30.976047904191617,2.059219924264188,25,34,167,22.37125748502994,4.422683884990548,18,33,167,49.41916167664671,2.0159883262396057,46,54,167
f3,Female,20110408173310,Sitdown_chair,30.19650655021834,2.1543074000384332,24,38,229,29.349344978165938,7.800149684165062,17,40,229,50.76855895196506,2.002995152500158,46,58,229
f3,Female,20110408173335,Drink_glass,31.308550185873607,4.108323519871228,25,44,269,40.03345724907063,4.170211922725459,27,44,269,50.46468401486989,1.6446594917522297,47,58,269
f3,Female,20110408173410,Standup_chair,32.02285714285714,2.509646413970034,26,37,175,25.13714285714286,7.5668319535197766,16,38,175,49.72,2.515789220562607,45,56,175
f3,Female,20110408173435,Sitdown_chair,32.44392523364486,2.123893915730205,27,37,214,29.60747663551402,7.389571397159912,18,39,214,51.0607476635514,1.9837488581651164,47,58,214
f3,Female,20110408173500,Drink_glass,32.22511312217195,3.7790329478801863,26,44,884,40.37782805429864,4.466283076399492,23,47,884,50.40950226244344,1.631985007104806,46,58,884
f3,Female,20120530182602,Pour_water,34.334736842105265,4.182487308866554,24,45,475,32.385263157894734,1.3156770105169138,29,37,475,52.59789473684211,1.027263267191047,49,55,475
f3,Female,20120530182649,Pour_water,35.32692307692308,2.9358926654869455,30,42,312,32.41025641025641,1.3412658745606896,30,36,312,52.743589743589745,0.9479834401784157,49,55,312
f3,Female,20120530182715,Pour_water,35.97942386831276,4.776361006047305,21,46,243,32.18930041152263,1.6925849235502477,29,37,243,52.34567901234568,1.1151899422451732,49,56,243
f3,Female,20120530182741,Pour_water,34.372037914691944,5.548873769745827,15,45,422,31.066350710900473,1.3664995766050299,26,36,422,52.177725118483416,1.8311572448528908,44,58,422
f3,Female,20120530182832,Walk,34.57053941908714,3.0573525635796557,26,42,482,11.782157676348548,2.546909813226234,0,18,482,30.943983402489625,2.333649516583839,23,37,482
f3,Female,20120530182902,Walk,36.697841726618705,2.2004247788408344,30,56,556,12.086330935251798,2.3101250366331114,2,19,556,31.415467625899282,1.778260602927215,26,37,556
f3,Female,20120530182935,Walk,36.4553415061296,1.4889129488099093,31,45,571,12.133099824868651,2.5771888715209035,1,19,571,32.269702276707534,1.7890828040161542,27,36,571
f3,Female,20120530183008,Walk,36.673469387755105,1.623562723021818,30,43,588,12.098639455782314,2.1872633136746247,2,17,588,32.74829931972789,1.7544046779374853,28,37,588
f3,Female,20120530183108,Climb_stairs,38.07543103448276,3.2373228126144262,29,47,464,13.390086206896552,3.671263221652775,1,22,464,36.456896551724135,3.700194942921944,27,46,464
f3,Female,20120530183152,Climb_stairs,36.08704061895551,3.4408296198959327,29,54,517,12.270793036750483,3.156784552508958,2,29,517,33.663442940038685,2.4634691740010184,25,46,517
f3,Female,20120530183256,Climb_stairs,42.4701030927835,5.027777488806873,31,62,485,15.94020618556701,5.706902081020695,3,32,485,37.09896907216495,3.3830061099487634,29,49,485
f3,Female,20120530183357,Climb_stairs,37.23891625615764,3.105481065754506,28,49,406,12.268472906403941,2.8578401812790832,1,18,406,34.22167487684729,2.75951743011716,26,42,406
f3,Female,20120612155048,Getup_bed,35.31900452488688,7.464507152785974,18,50,442,23.884615384615383,6.477436046993595,16,41,442,47.8552036199095,4.245507971998668,39,61,442
f3,Female,20120612155125,Getup_bed,32.940357852882705,5.0290413048006855,10,49,503,21.950298210735586,7.576141710505823,7,61,503,47.37972166998012,5.1256081479685465,30,63,503
f3,Female,20120612155204,Getup_bed,35.07786885245902,5.06245206504679,16,42,488,18.723360655737704,7.223571626286511,5,45,488,42.92827868852459,7.370579419116784,29,61,488
f3,Female,20120612155246,Getup_bed,33.489749430523915,4.375028733744483,13,40,439,16.972665148063783,6.445003016704884,7,45,439,41.52847380410023,7.0038140420579245,23,56,439
f3,Female,20120612155320,Getup_bed,34.94675925925926,3.9807470130386986,21,42,432,16.37037037037037,6.27755932975624,7,37,432,40.539351851851855,7.017599853196175,28,62,432
f3,Female,20120612155403,Getup_bed,34.62084257206208,3.8291757395097736,23,49,451,16.02882483370288,6.405314681689792,8,38,451,39.707317073170735,7.126689406521022,28,62,451
f3,Female,20120612155433,Getup_bed,34.57766143106457,2.9594562397205673,19,42,573,19.25130890052356,7.887075769439214,7,39,573,42.62478184991274,8.98622956802131,24,57,573
f3,Female,20120612155641,Getup_bed,35.48118811881188,3.2660079775442052,22,42,505,19.03762376237624,7.6368838109723365,10,36,505,42.11287128712871,9.00491117508099,25,62,505
f3,Female,20120612155721,Getup_bed,35.58212058212058,4.1630833517674235,16,42,481,17.846153846153847,7.416284922471765,7,46,481,41.906444906444904,7.291374759031796,31,56,481
f3,Female,20120612155801,Getup_bed,31.92184368737475,3.0100073729404557,19,39,499,18.168336673346694,7.136064257785431,6,46,499,43.35671342685371,7.407326370281212,25,63,499
f4,Female,20110602164322,Standup_chair,34.885714285714286,2.341633551084417,27,40,140,19.2,7.38674683314505,8,34,140,44.26428571428571,7.4530769217306085,34,55,140
f4,Female,20110602164356,Sitdown_chair,38.701298701298704,4.132020458999811,31,51,154,27.837662337662337,7.636745345167552,12,38,154,47.77272727272727,7.775882546445399,30,56,154
f4,Female,20110602164418,Standup_chair,38.69189189189189,2.7715929317909422,30,50,185,21.78918918918919,9.442842463767713,2,37,185,43.68108108108108,8.245612727972047,33,62,185
f4,Female,20110602164437,Sitdown_chair,40.628865979381445,3.9513087951184795,32,57,194,26.2680412371134,8.798864109353602,12,38,194,45.77835051546392,7.627829152254545,32,60,194
f4,Female,20110602164459,Standup_chair,39.61256544502618,2.9765131869812653,33,50,191,21.80628272251309,9.06172763263542,1,35,191,43.17277486910995,8.14968466594336,32,56,191
f4,Female,20110602164519,Sitdown_chair,39.967532467532465,3.6180716186251893,33,50,154,27.92207792207792,8.111584927318713,10,39,154,47.46103896103896,7.299505862838202,29,57,154
f4,Female,20110602164548,Standup_chair,38.46268656716418,3.1464028264462005,32,55,201,21.393034825870647,9.831569114021477,0,37,201,43.18407960199005,7.980034164941397,30,55,201
f4,Female,20110602164607,Sitdown_chair,45.2752808988764,6.391869498305006,37,56,178,31.202247191011235,3.8302388156457154,22,42,178,43.23033707865169,9.6027174178271,27,59,178
f4,Female,20110602164625,Standup_chair,39.67977528089887,4.4965443046498645,32,56,178,21.719101123595507,9.431272375585632,11,38,178,43.20786516853933,7.516200577616382,32,56,178
f4,Female,20110602164643,Sitdown_chair,40.205882352941174,4.6331671006479915,31,58,170,25.305882352941175,9.61079709568773,9,44,170,45.05294117647059,7.689431589018772,32,61,170
f4,Female,20110602164841,Comb_hair,25.86189889025894,9.515973100218662,1,60,811,39.38101109741061,6.426725408032223,19,59,811,46.10727496917386,7.259363223926141,20,63,811
f4,Female,20110602164927,Comb_hair,24.798219584569733,8.714265418740911,0,44,674,36.80563798219585,7.733251429740497,17,53,674,46.41839762611276,7.020032032099499,19,63,674
f4,Female,20110602165040,Pour_water,36.849187935034806,6.808544087749656,25,60,431,31.90951276102088,3.296040964720527,25,41,431,51.090487238979115,1.8104804692367662,44,56,431
f4,Female,20110602165125,Drink_glass,39.22304832713755,7.75622453460689,28,52,269,40.92936802973978,6.891390365251963,27,48,269,46.639405204460964,2.1283641542875955,41,51,269
f4,Female,20110602165158,Drink_glass,41.53452685421995,7.649582507037188,26,53,391,37.34271099744245,6.999281414827922,28,48,391,46.989769820971865,2.5135321348722734,39,56,391
f4,Female,20110602165230,Pour_water,38.27428571428572,7.548443087242734,24,49,350,33.04857142857143,3.8926034797014952,26,44,350,50.10285714285714,2.426157091303497,40,55,350
f4,Female,20110602165253,Drink_glass,41.0641975308642,6.6864594340252514,29,56,405,41.23456790123457,7.645732008383277,25,52,405,45.46666666666667,3.0720715750737893,39,61,405
f4,Female,20110602165339,Standup_chair,36.09444444444444,3.554361900039083,28,45,180,18.344444444444445,7.001454136451176,6,31,180,42.26111111111111,8.198217471393136,30,55,180
f4,Female,20110602165358,Sitdown_chair,39.41975308641975,4.442494396214151,28,51,162,24.061728395061728,9.278099075777002,12,39,162,43.617283950617285,9.36435411445888,27,61,162
f4,Female,20110602165415,Standup_chair,37.97752808988764,4.004171632848454,30,51,178,20.8876404494382,8.644828900415012,3,35,178,43.49438202247191,7.971876549322693,30,55,178
f4,Female,20110602165434,Sitdown_chair,38.714285714285715,3.5057486441887074,30,50,189,23.48148148148148,9.820512939214677,10,38,189,43.925925925925924,8.82662888437987,29,60,189
f4,Female,20110602165512,Standup_chair,38.616766467065865,4.291679435004971,28,52,167,17.161676646706585,7.028613948666628,1,34,167,40.221556886227546,7.093524280506118,31,55,167
f4,Female,20110602165535,Sitdown_chair,39.10059171597633,4.15853249415355,31,51,169,25.201183431952664,9.682200090431536,12,46,169,44.917159763313606,8.574200030950548,28,63,169
f4,Female,20110602165603,Comb_hair,28.101990049751244,9.79475385154571,2,52,402,36.517412935323385,7.842333185929689,18,56,402,47.124378109452735,7.105507170915284,20,61,402
f4,Female,20110602165735,Liedown_bed,36.776666666666664,5.16808985325591,28,52,300,21.483333333333334,7.169453192945865,3,34,300,43.98,8.974113645316931,25,55,300
f4,Female,20110602165757,Getup_bed,33.55813953488372,4.24842183331267,25,42,344,18.136627906976745,7.1106577275853375,8,32,344,41.450581395348834,9.260272821154807,17,55,344
f4,Female,20110602165820,Liedown_bed,31.71875,7.325166020570159,7,44,416,18.233173076923077,7.1541347403599564,8,48,416,42.69711538461539,5.640182116700292,31,55,416
f4,Female,20110602165846,Getup_bed,30.50828729281768,7.333087300562942,11,40,362,20.29281767955801,8.57894112462912,4,45,362,42.02209944751381,8.137976227291123,20,56,362
f4,Female,20110602165913,Liedown_bed,32.96969696969697,6.137159964567475,19,51,330,27.44848484848485,9.884995882345862,9,48,330,46.81818181818182,8.343151626033633,26,62,330
f4,Female,20110602170008,Getup_bed,34.3993993993994,3.8346391576676044,23,46,333,19.984984984984983,6.901834251771803,2,36,333,43.72372372372372,9.493907777480093,18,59,333
f4,Female,20110602170038,Liedown_bed,35.06270627062706,8.28303312108316,11,52,303,25.45214521452145,10.413480836452372,11,51,303,45.11221122112211,7.016580368042398,30,58,303
f4,Female,20110602170250,Comb_hair,34.06542056074766,10.451974138668527,1,59,642,40.26635514018692,6.592608406558649,27,58,642,47.202492211838006,4.674035562955959,31,59,642
f4,Female,20110602170333,Comb_hair,31.310463121783876,10.559340271403332,4,55,583,41.40308747855918,6.702089026859425,26,58,583,46.3704974271012,4.747575354353862,29,60,583
f4,Female,20110602170409,Pour_water,40.392265193370164,7.942364814310981,24,52,362,33.925414364640886,4.8924686843991445,14,47,362,48.95580110497237,2.909194907087297,40,57,362
f4,Female,20110602170440,Standup_chair,39.10179640718563,3.6859138092069736,27,46,167,16.7125748502994,6.154733506418157,5,31,167,38.09580838323353,8.249303390038042,20,50,167
f4,Female,20110602170459,Sitdown_chair,43.92045454545455,3.9561065734860024,37,54,176,24.676136363636363,9.975552909195354,11,47,176,41.82954545454545,6.751459678633038,30,58,176
f4,Female,20110602170517,Standup_chair,42.78443113772455,4.428984164417757,28,50,167,18.760479041916167,5.978082036019361,6,30,167,38.874251497005986,7.4325721120907025,21,54,167
f4,Female,20110602170536,Sitdown_chair,48.34975369458128,2.2604734101606536,44,55,203,25.645320197044335,6.245181530384952,15,41,203,40.97536945812808,4.896390288556927,28,51,203
f4,Female,20110602170615,Pour_water,40.3218085106383,7.136770730092205,25,51,376,32.912234042553195,4.665934339702101,25,42,376,49.3563829787234,2.570729951253076,43,59,376
f4,Female,20110602170644,Pour_water,40.65340909090909,6.044402630517201,27,51,352,33.04829545454545,4.822838289432801,24,43,352,49.60227272727273,2.182759552593784,43,57,352
f4,Female,20111211080959,Standup_chair,37.399317406143346,2.1263834042300678,30,45,293,20.21160409556314,8.720327485774904,11,35,293,43.88737201365188,6.9225864387194695,35,56,293
f4,Female,20111211081111,Sitdown_chair,38.49038461538461,2.521911153164798,34,51,312,23.278846153846153,8.999239050470281,7,35,312,45.17628205128205,7.8611962646398865,30,54,312
f4,Female,20111211081136,Standup_chair,38.233226837060705,2.154284967411666,33,47,313,20.750798722044728,9.561300586807238,6,35,313,43.07987220447284,7.587735379462306,33,54,313
f4,Female,20111211081214,Sitdown_chair,38.80277777777778,2.282912925804001,29,45,360,26.28611111111111,9.56687800438843,10,36,360,46.21388888888889,8.093900615540665,29,62,360
f4,Female,20111211081246,Standup_chair,39.161764705882355,1.7072662178387965,33,42,340,19.46470588235294,9.571740681676005,7,35,340,40.838235294117645,7.903567571511792,32,54,340
f4,Female,20111211081316,Sitdown_chair,44.60174418604651,4.538285131453115,29,49,344,20.191860465116278,4.060525037968832,10,25,344,37.7093023255814,8.286933448757424,23,51,344
f4,Female,20111211081341,Standup_chair,42.88918918918919,5.548128119290964,25,50,370,17.83783783783784,4.657444508561098,7,30,370,35.94054054054054,7.45186757332216,18,49,370
f4,Female,20111211081409,Sitdown_chair,43.91891891891892,3.7160632663303943,28,48,370,21.572972972972973,4.802475008287872,10,30,370,41.28648648648649,8.19009124905446,22,51,370
f4,Female,20111211081455,Standup_chair,42.64720812182741,5.069482091311918,27,52,394,18.461928934010153,4.897402576359919,5,30,394,35.50761421319797,8.534986693362733,19,52,394
f4,Female,20111211081521,Sitdown_chair,40.73657289002558,5.402247160085132,26,52,391,23.52685421994885,6.695476473478106,7,36,391,42.85677749360614,10.283666354534736,27,57,391
f4,Female,20111211081555,Standup_chair,34.91237113402062,2.4584509200923903,24,41,388,15.646907216494846,6.343041577704285,6,31,388,38.574742268041234,7.799627711619485,19,55,388
f4,Female,20111211081620,Sitdown_chair,38.57727272727273,4.726548083109102,20,47,440,21.572727272727274,6.484197143100946,10,34,440,41.57727272727273,11.196665295057745,26,61,440
f4,Female,20120525182729,Standup_chair,39.912213740458014,1.8204678317821923,36,46,262,19.62213740458015,6.914250818383366,11,30,262,43.25954198473283,6.4047250113810925,35,53,262
f4,Female,20120525182757,Sitdown_chair,45.11244979919679,5.609198740153742,37,58,249,23.21285140562249,8.56232343248654,12,36,249,40.83132530120482,4.412644799164231,33,51,249
f4,Female,20120525182824,Standup_chair,42.375545851528386,4.798438642608625,36,51,229,18.737991266375545,7.3890267965357515,3,32,229,40.043668122270745,4.0161752549967025,32,47,229
f4,Female,20120525182846,Sitdown_chair,43.972972972972975,4.468152077496788,37,56,259,22.26254826254826,6.881090457499421,9,33,259,42.41698841698842,5.6701876604321075,31,55,259
f4,Female,20120525182948,Pour_water,42.69548133595285,8.696297475230606,22,56,509,30.93516699410609,3.090772560585893,25,43,509,47.00589390962672,5.920234606151382,30,54,509
f4,Female,20120525183030,Drink_glass,43.12380952380953,7.368821306326114,29,55,525,34.79047619047619,5.922359040523552,25,45,525,46.87428571428571,4.540677652527826,35,52,525
f4,Female,20120525183118,Drink_glass,43.07213930348259,6.936640213882762,27,54,402,34.375621890547265,7.81236967484752,22,50,402,47.01243781094527,1.9868255680277747,42,53,402
f4,Female,20120525183158,Pour_water,44.0,9.176313225334498,24,61,382,31.528795811518325,2.867678167731386,25,41,382,45.890052356020945,5.81729302682796,32,54,382
f4,Female,20120525183232,Drink_glass,46.89807162534435,4.872753385188584,37,57,363,35.27272727272727,7.143362255226335,24,48,363,44.40220385674931,2.9579363405576453,37,51,363
f4,Female,20120525183308,Standup_chair,38.41935483870968,3.37120068021532,32,50,217,18.05990783410138,7.777049925712299,2,34,217,40.93087557603687,7.394305596087829,27,55,217
f4,Female,20120525183329,Sitdown_chair,39.064516129032256,2.1848560997974453,31,47,217,22.456221198156683,7.113443877806072,8,34,217,45.87557603686636,7.295876737923867,32,55,217
f4,Female,20120525183357,Drink_glass,44.09169054441261,7.037474791726919,28,55,349,32.787965616045845,6.348207606474946,22,46,349,46.86819484240688,3.0323623064089347,40,57,349
f4,Female,20120525183446,Pour_water,41.60401002506266,10.870576392973705,20,62,399,30.67669172932331,3.4500357703639355,24,44,399,45.16290726817043,7.869604880411176,29,55,399
f4,Female,20120525183548,Standup_chair,44.186602870813395,7.105564750479799,32,57,209,20.05263157894737,7.939198350296087,5,32,209,36.14832535885167,4.752732975855737,23,53,209
f4,Female,20120525183606,Sitdown_chair,41.72687224669603,2.446838378393367,32,47,227,22.6079295154185,7.4078724349646485,7,34,227,44.29955947136564,7.1183515653987985,30,56,227
f4,Female,20120525183627,Drink_glass,40.80978260869565,7.476882588994884,26,54,368,33.921195652173914,6.9944927097533665,24,46,368,48.47826086956522,3.079255583876607,42,56,368
f4,Female,20120525183706,Pour_water,39.26190476190476,10.206955834421345,20,63,336,30.553571428571427,3.335487931942872,24,46,336,47.75892857142857,5.988913442499257,33,59,336
